Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,YrSold_Garage_Difference,hasDeck,hasOpenPorch,hasEnlosedPorch,hasX3SsnPorch,hasScreenPorch,hasPool,hasFence,Set
44,1-Story (Newer),Low Density,59.4,9.126958763,IR1,Lvl,CulDSac,Gtl,CollgCr,Normal,1Fam,1-story,5,6,3.526360525,0,Hip,Shingle,Synthetic,Synthetic,None,0,2,2,CBlock,4,3,3,2,5.638354669,4,6.198478716,5.123963979,6.844815479,GasA,2,Y,SBrkr,6.844815479,0,0,6.843749949,1,0,1,0,3,1,3,5,Typ,0,0,5,1977,5,1,5.733341277,3,3,Y,4.983606622,0,0,0,0,7,2008,Warranty Deed,Normal,130250,0,2,7.443663683,187.6,3.465735903,Yes,No,No,No,No,0,1,Train
45,1-Story (Newer),Low Density,70,8.980298079,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,6,3.871201011,1,Gable,Shingle,Brick,Stucco,None,0,2,2,CBlock,3,3,1,5,5.192956851,4,6.228511004,6.144185634,7.048386409,GasA,4,Y,FuseA,7.048386409,0,0,7.047517221,1,0,1,0,3,1,3,6,Typ,0,0,5,1959,5,1,5.707110265,3,3,Y,0,0,0,0,0,5,2006,Warranty Deed,Normal,141000,0,2,7.51479976,191.6666667,3.871201011,No,No,No,No,No,0,0,Train
46,Projects,Low Density,61,8.943506132,Reg,Lvl,Inside,Gtl,NridgHt,Normal,TwnhsE,1-story,9,5,1.791759469,1,Hip,Shingle,Stucco,Stucco,Stone,6.023447593,4,2,PConc,5,3,1,6,6.124683391,1,0,7.167809184,7.469083885,GasA,4,Y,SBrkr,7.469083885,0,0,7.468513271,1,0,2,0,2,1,5,6,Typ,1,4,5,2005,5,2,6.357842267,3,3,Y,5.283203729,4.418840608,0,0,0,2,2010,Warranty Deed,Normal,319900,0,3,7.699842407,292,1.791759469,Yes,Yes,No,No,No,0,0,Train
47,1-1/2 Story,Low Density,48,9.458917725,IR1,Lvl,CulDSac,Gtl,Mitchel,Normal,1Fam,1-1/2-story,7,5,1.945910149,1,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,5,3,1,6,7.209340257,1,0,4.430816799,7.268920128,GasA,4,Y,SBrkr,7.325807503,6.448889394,0,7.672757897,1,0,1,1,1,1,4,6,Typ,1,5,5,2003,5,2,6.508769137,3,3,Y,5.129898715,3.784189634,0,5.293304825,0,8,2009,Warranty Deed,Abnorml,239686,1,2,8.160518247,358.1666667,1.945910149,Yes,Yes,No,No,Yes,0,0,Train
48,1-Story (Newer),Floating,84,9.314339962,Reg,Lvl,Inside,Gtl,Somerst,Normal,1Fam,1-story,8,5,0.693147181,1,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,4,3,3,6,3.218875825,1,0,7.398174093,7.412764017,GasA,4,Y,SBrkr,7.412764017,0,0,7.412160335,0,0,2,0,3,1,4,7,Typ,0,0,5,2006,5,3,6.717804695,3,3,Y,0,4.990432587,0,0,0,7,2007,Warranty Deed,Normal,249700,0,2,7.426549072,236.5714286,0.693147181,No,Yes,No,No,No,0,0,Train
49,Projects,Medium-High Density,33,8.402006782,Reg,Lvl,Inside,Gtl,OldTown,Normal,2fmCon,2-story,4,5,4.49980967,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.602587892,6.602587892,GasA,3,Y,SBrkr,6.602587892,6.575075841,0,7.280697195,0,0,2,0,2,3,3,8,Typ,0,0,0,0,0,0,0,0,0,N,0,0,4.634728988,0,0,6,2009,New Home,Partial,113000,0,2,7.280697195,181.5,7.605890001,No,No,Yes,No,No,0,0,Train
50,1-Story (Newer),Low Density,66,8.954415331,Reg,Lvl,Inside,Gtl,Sawyer,Normal,1Fam,1-story,5,7,3.737669618,1,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,1,4,6.638567789,1,0,5.262690189,6.862757913,GasA,4,Y,SBrkr,6.862757913,0,0,6.86171134,1,0,1,0,3,1,3,6,Typ,0,0,5,1966,5,1,5.958424693,3,3,Y,0,0,0,0,0,1,2007,Warranty Deed,Normal,127000,0,2,7.448916103,159.1666667,3.737669618,No,No,No,No,No,0,1,Train
51,2-story (Newer),Low Density,83,9.537411413,IR2,Lvl,Corner,Gtl,Gilbert,Normal,1Fam,2-story,6,6,2.397895273,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,PConc,4,3,3,6,5.209486153,1,0,6.418364936,6.678342115,GasA,3,Y,SBrkr,6.678342115,6.517671273,0,7.29301768,0,1,2,0,3,1,3,6,Typ,0,0,5,1997,5,2,5.963579344,3,3,Y,0,4.33073334,0,0,0,7,2007,Warranty Deed,Normal,177000,1,2,7.409741954,245,2.397895273,No,Yes,No,No,No,0,0,Train
52,1-1/2 Story,Medium-High Density,52,8.738735461,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,6,6,4.290459441,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,PConc,3,3,1,1,0,1,0,6.705639095,6.705639095,GasA,2,Y,SBrkr,6.705639095,0,5.888877958,7.069874128,0,0,1,0,3,1,3,6,Typ,1,4,5,1985,5,2,6.270988432,3,3,Y,4.727387819,0,0,0,5.993961427,9,2006,Warranty Deed,Normal,114500,0,1,7.336936914,196,3.091042453,Yes,No,No,No,No,0,1,Train
53,Duplex,Medium-High Density,110,9.044521887,IR2,Bnk,Corner,Mod,IDOTRR,Near Railroad,Duplex,1-story,5,5,3.871201011,1,Gable,Shingle,Stucco,Stucco,None,0,1,2,CBlock,4,3,4,2,4.65396035,6,6.56948142,0,6.705639095,GasA,2,N,SBrkr,6.705639095,0,0,6.704414355,1,0,1,0,2,1,3,5,Typ,0,0,5,1963,5,2,6.248042875,3,3,Y,4.672828834,0,0,0,0,5,2010,Warranty Deed,Normal,110000,0,2,7.397561536,163.2,3.871201011,Yes,No,No,No,No,0,0,Train
54,1-Story (Newer),Low Density,68,10.82518365,IR1,Low,Inside,Gtl,Veenker,Normal,1Fam,1-story,9,5,3.258096538,0,Gable,Wood,Stucco,Stucco,None,0,3,2,CBlock,5,3,4,6,7.501634458,1,0,3.496507561,7.519149958,GasA,3,Y,SBrkr,7.519149958,0,0,7.518607217,2,0,0,1,0,1,4,5,Typ,1,4,5,1981,5,3,6.796823718,3,3,Y,6.754604099,4.290459441,0,0,0,11,2006,Warranty Deed,Normal,385000,1,2,8.203030242,368.4,3.258096538,Yes,Yes,No,No,No,0,0,Train
55,Split,Low Density,60,8.872627366,Reg,Bnk,Inside,Mod,NAmes,Normal,1Fam,Split,5,5,3.970291914,1,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,5,5.953243334,1,0,0,5.953243334,GasA,2,Y,SBrkr,7.215975003,0,0,7.215239979,0,0,1,0,3,1,3,6,Min1,1,3,5,1962,5,2,6.350885717,3,3,Y,0,3.931825633,0,0,0,2,2007,Warranty Deed,Normal,130000,0,1,7.463936604,226.6666667,3.828641396,No,Yes,No,No,No,0,1,Train
56,1-Story (Newer),Low Density,100,9.22768901,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,6,5,3.80666249,1,Gable,Shingle,Ply,Ply,Stone,5.609471795,2,2,CBlock,3,3,1,4,6.196444128,1,0,6.841615476,7.262628601,GasA,3,Y,SBrkr,7.262628601,0,0,7.261927093,0,0,2,0,3,1,3,7,Typ,1,4,5,1964,5,2,6.357842267,3,3,Y,0,0,0,0,0,7,2008,Warranty Deed,Normal,180500,0,2,7.557472902,203.5714286,3.80666249,No,No,No,Yes,No,0,0,Train
57,Projects,Floating,24,7.880426344,Reg,Lvl,Inside,Gtl,Somerst,Normal,Twnhs,2-story,8,5,2.397895273,0,Gable,Shingle,Stucco,Stucco,Stone,6.124683391,3,2,PConc,4,3,1,6,6.476972363,1,0,5.774551546,6.878326468,GasA,4,Y,SBrkr,6.891625897,6.629363253,0,7.461065514,1,0,2,1,3,1,4,7,Typ,0,0,5,1999,5,2,6.17586727,3,3,Y,4.753590191,0,0,0,0,8,2009,Warranty Deed,Abnorml,172500,1,3,7.778211475,248.4285714,2.397895273,Yes,No,No,No,No,0,0,Train
58,2-story (Newer),Low Density,89,9.362632182,IR1,Lvl,Corner,Gtl,CollgCr,Normal,1Fam,2-story,7,5,1.098612289,1,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,4,3,1,1,0,1,0,6.758094504,6.758094504,GasA,4,Y,SBrkr,6.758094504,6.758094504,0,7.45007957,0,0,2,1,3,1,4,7,Typ,0,0,5,2004,5,2,6.338594078,3,3,Y,0,4.262679877,0,0,0,8,2006,Warranty Deed,Normal,196500,1,2,7.45007957,245.7142857,1.098612289,No,Yes,No,No,No,0,0,Train
59,2-story (Newer),Low Density,66,9.523836379,IR2,HLS,CulDSac,Gtl,StoneBr,Normal,1Fam,2-story,10,5,0,1,Hip,Shingle,Synthetic,Synthetic,Stone,6.939253946,4,2,PConc,5,3,4,1,0,1,0,7.252053952,7.252053952,GasA,4,Y,SBrkr,7.263329617,7.326465614,0,7.987864096,0,0,3,1,3,1,4,10,Typ,1,4,5,2006,5,3,6.464588304,3,3,Y,5.262690189,0,3.63758616,0,0,10,2006,New Home,Partial,438780,1,3,7.987864096,294.5,0,Yes,No,Yes,No,No,0,0,Train
60,1-Story (Newer),Low Density,60,8.881836305,Reg,Bnk,Inside,Gtl,CollgCr,Normal,1Fam,1-story,5,7,3.610917913,1,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,3,5,6.450470422,1,0,5.003946306,6.66057515,GasA,4,Y,SBrkr,6.66057515,0,0,6.65929392,0,0,1,0,2,1,3,4,Typ,0,0,5,1973,5,1,5.866468057,3,3,Y,5.283203729,0,0,0,0,1,2008,Warranty Deed,Normal,124900,0,1,7.252762418,195,3.583518938,Yes,No,No,No,No,0,1,Train
61,1-Story (Newer),Low Density,63,9.478227817,Reg,Lvl,Inside,Gtl,SawyerW,Near Railroad,1Fam,1-story,6,5,1.098612289,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,PConc,4,3,1,5,6.848005275,1,0,5.384495063,7.055312843,GasA,4,Y,SBrkr,7.055312843,0,0,7.054449658,1,0,1,1,3,1,4,5,Typ,0,0,5,2006,5,2,6.357842267,3,3,Y,0,3.931825633,0,0,0,5,2006,New Home,Partial,158000,1,2,7.64921632,231.6,0,No,Yes,No,No,No,0,0,Train
62,2-story (Newer),Medium-High Density,60,8.881836305,Reg,Lvl,Inside,Gtl,IDOTRR,Normal,1Fam,2-story,5,7,4.477336814,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,2,1,1,0,1,0,6.274762021,6.274762021,GasA,2,N,SBrkr,6.366470448,6.274762021,0,7.01301579,0,0,1,0,3,1,2,6,Typ,0,0,5,1935,5,1,5.666426688,3,3,N,0,0,4.976733742,0,0,3,2007,Warranty Deed,Normal,101000,0,1,7.01301579,185.1666667,4.290459441,No,No,Yes,No,No,0,0,Train
63,Projects,Low Density,44,8.77059433,IR1,Lvl,Inside,Gtl,NridgHt,Normal,TwnhsE,1-story,8,5,0.693147181,1,Gable,Shingle,Synthetic,Synthetic,Stone,5.187385806,3,2,PConc,4,4,2,6,3.218875825,1,0,7.205635176,7.22329568,GasA,4,Y,SBrkr,7.22329568,0,0,7.222566019,0,0,2,0,2,1,4,6,Typ,1,4,5,2006,5,2,6.184148891,3,3,Y,4.795790546,3.912023005,0,0,0,10,2007,Warranty Deed,Normal,202500,0,2,7.239932591,228.3333333,0.693147181,Yes,Yes,No,No,No,0,0,Train
64,2-story (Older),Medium-High Density,50,9.239899174,IR1,Bnk,Inside,Gtl,OldTown,Near Railroad,1Fam,2-story,7,6,4.49980967,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,BrkTil,3,3,1,1,0,1,0,6.357842267,6.357842267,GasA,3,Y,SBrkr,6.805722553,6.695798917,0,7.444248649,0,0,2,0,3,1,3,9,Typ,0,0,5,1990,5,2,6.17586727,3,3,Y,2.564949357,2.48490665,4.17438727,0,0,4,2010,Warranty Deed,Normal,140000,0,2,7.444248649,190,3.044522438,Yes,Yes,Yes,No,No,0,1,Train
65,2-story (Newer),Low Density,73.8,9.145801851,Reg,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,2-story,7,5,2.564949357,0,Gable,Shingle,Synthetic,Synthetic,Stone,6.352629396,2,2,PConc,4,3,1,6,6.606650186,1,0,5.765191103,6.964135612,GasA,4,Y,SBrkr,6.964135612,6.88550967,0,7.617759577,1,0,2,1,3,1,4,8,Typ,0,0,5,1998,5,2,6.470799504,3,3,Y,6.357842267,3.610917913,0,0,0,2,2009,Warranty Deed,Normal,219500,1,3,7.927685046,254.25,2.48490665,Yes,Yes,No,No,No,0,1,Train
66,2-story (Newer),Low Density,76,9.168580438,Reg,Lvl,Inside,Gtl,NridgHt,Normal,1Fam,2-story,8,5,1.386294361,0,Gable,Shingle,Synthetic,Synthetic,Stone,5.843544417,3,2,PConc,5,3,3,1,0,1,0,7.042286172,7.042286172,GasA,4,Y,SBrkr,7.042286172,7.193685818,0,7.813187268,0,0,2,1,4,1,4,9,Typ,1,4,5,2004,5,3,6.748759547,3,3,Y,5.262690189,5.023880521,0,0,0,10,2007,Warranty Deed,Normal,317000,1,2,7.813187268,274.7777778,1.386294361,Yes,Yes,No,No,No,0,0,Train
67,1-Story (Newer),Low Density,87.6,9.898475011,Reg,Lvl,Inside,Gtl,NAmes,Near Positive Feature,1Fam,1-story,7,5,3.713572067,0,Gable,Shingle,Ply,Ply,Stone,5.66296048,2,2,CBlock,4,3,4,6,6.816735881,1,0,6.943122423,7.574558484,GasA,2,Y,SBrkr,7.699842407,0,0,7.699389406,1,0,2,0,3,1,3,7,Min1,1,4,5,1970,5,2,6.357842267,3,3,Y,5.710427017,0,0,0,0,7,2010,Warranty Deed,Normal,180000,0,3,8.045267717,315.2857143,3.713572067,Yes,No,No,No,No,0,0,Train
68,1-Story (Newer),Low Density,72,9.274722631,IR1,Lvl,Inside,Gtl,CollgCr,Normal,1Fam,1-story,7,5,1.609437912,1,Gable,Shingle,Synthetic,Synthetic,Stone,5.123963979,3,2,PConc,4,3,3,6,6.921658184,1,0,6.089044875,7.282073658,GasA,4,Y,SBrkr,7.299797367,0,0,7.299121463,1,0,2,0,3,1,4,7,Typ,0,0,5,2003,5,2,6.326149473,3,3,Y,4.976733742,3.401197382,0,0,0,6,2007,Warranty Deed,Normal,226000,0,3,7.82084088,211.2857143,1.609437912,Yes,Yes,No,No,No,0,0,Train
69,1-Story (Older),Medium-High Density,47,8.435549202,Reg,Lvl,Corner,Gtl,OldTown,Near Street,1Fam,1-story,4,6,4.189654742,0,Gable,Shingle,Stucco,Stucco,None,0,2,3,CBlock,3,3,1,1,0,1,0,6.617402978,6.617402978,GasA,2,Y,SBrkr,6.617402978,0,0,6.616065185,0,0,1,0,2,1,3,4,Typ,0,0,5,1945,5,1,5.398162702,3,3,Y,0,0,0,0,0,6,2010,Warranty Deed,Normal,80000,0,1,6.616065185,186.75,4.189654742,No,No,No,No,No,0,0,Train
70,1-1/2 Story,Low Density,81,9.654577375,Reg,Lvl,Corner,Gtl,ClearCr,Normal,1Fam,1-1/2-story,7,4,3.988984047,1,Gable,Shingle,Brick,Shingle,None,0,3,2,CBlock,3,3,1,4,6.403574198,1,0,6.553933404,7.17395832,GasW,2,Y,SBrkr,7.17395832,6.891625897,0,7.734996194,0,0,2,0,3,1,3,7,Typ,1,3,5,1953,5,2,6.504288174,3,3,Y,0,3.091042453,4.744932128,0,0,7,2006,Warranty Deed,Normal,225000,0,2,7.969011781,326.7142857,3.988984047,No,Yes,Yes,No,No,0,0,Train
71,1-Story (Newer),Low Density,95,9.521568058,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,7,6,3.555348061,1,Gable,Shingle,Ply,Ply,Stone,7.017506143,2,3,CBlock,4,3,4,5,7.539558829,1,0,5.840641657,7.707062655,GasA,4,Y,SBrkr,7.707062655,0,0,7.706612914,1,0,2,0,3,1,3,8,Typ,2,4,5,1973,5,2,6.248042875,3,3,Y,5.707110265,0,0,0,0,2,2007,Warranty Deed,Normal,244000,0,3,8.319473692,277.875,3.555348061,Yes,No,No,No,No,0,0,Train
72,1-Story (Newer),Low Density,69,8.935771939,Reg,Lvl,Corner,Gtl,Mitchel,Normal,1Fam,1-story,4,6,3.258096538,0,Gable,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,1,5,6.338594078,1,0,5.638354669,6.74051936,GasA,2,Y,SBrkr,6.74051936,0,0,6.739336627,1,0,1,0,2,1,3,4,Typ,0,0,5,1987,5,2,5.888877958,3,3,Y,0,0,0,0,0,6,2007,Warranty Deed,Normal,129500,0,2,7.251344983,211.25,3.044522438,No,No,No,No,No,0,0,Train
73,2-story (Newer),Low Density,74,9.224341892,IR1,Lvl,Corner,Gtl,Gilbert,Normal,1Fam,2-story,7,5,2.48490665,1,Gable,Shingle,Synthetic,Synthetic,Stone,3.713572067,2,2,PConc,4,3,1,1,0,1,0,6.725033642,6.725033642,GasA,3,Y,SBrkr,6.786716951,6.726233402,0,7.448916103,0,0,2,1,3,1,3,7,Typ,1,3,5,1998,5,2,6.059123196,3,3,Y,0,4.553876892,0,5.676753802,0,12,2009,Warranty Deed,Normal,185000,1,2,7.448916103,245.4285714,2.48490665,No,Yes,No,No,Yes,0,0,Train
74,1-Story (Newer),Low Density,85,9.230142999,Reg,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,7,4.043051268,0,Gable,Shingle,Stucco,Stucco,Stone,4.65396035,2,2,CBlock,3,3,1,5,5.771441123,4,5.894402834,6.003887067,6.991176887,GasA,3,Y,SBrkr,6.991176887,0,0,6.9902565,1,0,1,0,3,1,3,6,Typ,0,0,5,1989,5,2,6.196444128,3,3,Y,0,0,0,0,0,5,2010,Warranty Deed,Normal,144900,0,2,7.477604243,181,3.091042453,No,No,No,No,No,0,1,Train
75,1-1/2 Story,Medium-High Density,60,8.663887571,Reg,Lvl,Corner,Gtl,OldTown,Normal,1Fam,2-story,3,6,4.564348191,0,Gambrel,Shingle,Synthetic,Synthetic,None,0,3,3,CBlock,2,3,1,1,0,1,0,6.73459166,6.73459166,GasA,3,N,SBrkr,6.73459166,6.64118217,0,7.380879036,0,0,2,0,3,2,3,8,Typ,0,0,5,1915,5,1,5.940171253,3,3,Y,0,0,5.313205979,0,0,5,2010,Warranty Deed,Normal,107400,0,2,7.380879036,200.625,4.564348191,No,No,Yes,No,No,0,0,Train
76,Projects,Medium-High Density,21,7.375255778,Reg,Lvl,Inside,Gtl,MeadowV,Normal,Twnhs,Split,4,5,3.610917913,1,Gable,Shingle,Concrete,Stucco,None,0,2,2,CBlock,4,3,4,6,6.137727054,1,0,0,6.137727054,GasA,2,Y,SBrkr,6.267200549,6.137727054,0,6.895682698,1,0,1,0,2,1,3,5,Typ,0,0,5,1973,5,1,5.697093487,3,3,Y,4.795790546,4.624972813,0,0,0,11,2009,Warranty Deed,Normal,91000,0,2,7.279318835,197.6,3.610917913,Yes,Yes,No,No,No,0,1,Train
77,1-Story (Newer),Low Density,64.4,9.044875932,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,4,7,3.970291914,1,Gable,Shingle,Synthetic,Synthetic,None,0,2,2,CBlock,3,3,1,5,5.433722004,1,0,6.586171655,6.859614904,GasA,4,Y,FuseA,6.859614904,0,0,6.858565035,0,0,1,0,2,1,3,4,Typ,0,0,5,1956,5,1,5.648974238,3,3,Y,0,0,0,0,0,4,2008,Warranty Deed,Normal,135750,0,1,7.073269717,238,3.970291914,No,No,No,No,No,0,0,Train
78,1-1/2 Story,Medium-High Density,50,9.063578991,Reg,Lvl,Inside,Gtl,BrkSide,Normal,1Fam,1-1/2-story,5,5,4.110873864,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,CBlock,3,3,1,4,5.82008293,6,3.737669618,5.690359454,6.51174533,GasA,2,Y,SBrkr,6.978213743,5.365976015,0,7.158513997,1,0,1,0,2,1,3,6,Min1,0,0,5,1948,5,1,5.484796933,3,3,Y,0,0,0,0,0,1,2008,Warranty Deed,Normal,127000,0,2,7.415776975,214.1666667,4.110873864,No,No,No,No,No,0,1,Train
79,Duplex,Low Density,72,9.285262298,Reg,Lvl,Inside,Gtl,Sawyer,Normal,Duplex,1-story,4,5,3.761200116,1,Hip,Shingle,Ply,Ply,None,0,2,2,CBlock,3,3,1,1,0,1,0,7.478169694,7.478169694,GasA,2,N,SBrkr,7.478169694,0,0,7.477604243,0,0,2,0,4,2,3,8,Typ,0,0,0,0,0,0,0,0,0,Y,0,0,0,0,0,4,2010,Warranty Deed,Normal,136500,0,2,7.477604243,221,7.60638739,No,No,No,No,No,0,0,Train
80,1-1/2 Story,Medium-High Density,60,9.253399861,Reg,Lvl,Corner,Gtl,OldTown,Normal,1Fam,2-story,5,6,4.605170186,0,Gable,Shingle,Stucco,Stucco,None,0,2,2,PConc,3,3,1,1,0,1,0,6.089044875,6.089044875,GasA,3,Y,SBrkr,6.52649486,6.308098442,0,7.114769448,0,0,1,1,2,1,3,5,Typ,0,0,5,1966,5,2,6.089044875,3,3,Y,4.317488114,0,4.859812404,0,0,5,2009,Warranty Deed,Normal,110000,1,1,7.114769448,246,3.784189634,Yes,No,Yes,No,No,0,1,Train
81,2-story (Newer),Low Density,100,9.472704636,Reg,Lvl,Corner,Gtl,NAmes,Normal,1Fam,2-story,6,6,3.737669618,1,Gable,Shingle,Synthetic,Synthetic,Stone,6.357842267,2,3,CBlock,4,3,1,3,6.107022888,1,0,6.107022888,6.799055862,GasA,2,Y,SBrkr,7.075808864,6.867974409,0,7.669495251,0,0,2,1,4,1,4,8,Typ,1,4,5,1968,5,1,6.234410726,3,3,Y,0,4.290459441,0,5.533389489,0,6,2009,Warranty Deed,Normal,193500,1,2,7.859413155,267.75,3.737669618,No,Yes,No,No,Yes,0,0,Train
82,Projects,Medium-High Density,32,8.411832676,Reg,Lvl,FR2,Gtl,Mitchel,Normal,TwnhsE,1-story,6,5,2.197224577,1,Hip,Shingle,Synthetic,Synthetic,Stone,6.095824562,2,3,PConc,5,4,1,6,7.091742115,1,0,3.610917913,7.121252453,GasA,4,Y,SBrkr,7.198931241,0,0,7.198183577,1,0,2,0,2,1,3,5,Typ,0,0,5,1998,5,2,6.00635316,3,3,Y,0,5.298317367,0,0,0,3,2006,Warranty Deed,Normal,153500,0,3,7.839131648,267.4,2.197224577,No,Yes,No,No,No,0,0,Train
83,1-Story (Newer),Low Density,78,9.230731062,Reg,Lvl,Inside,Gtl,Somerst,Normal,1Fam,1-story,8,5,0.693147181,1,Gable,Shingle,Synthetic,Synthetic,Stone,6.150602768,2,2,PConc,4,3,1,6,3.526360525,1,0,7.333676396,7.355001921,GasA,4,Y,SBrkr,7.355001921,0,0,7.35436233,0,0,2,0,3,1,4,6,Typ,1,4,5,2007,5,3,6.632001777,3,3,Y,4.976733742,4.605170186,0,0,0,10,2008,Warranty Deed,Normal,245000,0,2,7.375255778,260.5,0.693147181,Yes,Yes,No,No,No,0,0,Train
84,1-Story (Newer),Low Density,80,9.092907275,IR1,Lvl,Inside,Gtl,NAmes,Normal,1Fam,1-story,5,5,3.871201011,1,Gable,Shingle,Stucco,Stucco,Stone,4.204692619,2,2,CBlock,3,3,1,1,0,1,0,6.971668605,6.971668605,GasA,3,Y,SBrkr,6.971668605,0,0,6.970730078,0,0,1,1,3,1,3,6,Typ,0,0,5,1974,5,2,6.135564891,3,3,Y,4.317488114,0,0,0,0,7,2007,CourtDeed_Estate,Normal,126500,1,1,6.970730078,177.5,3.526360525,Yes,No,No,No,No,0,0,Train
85,Split,Low Density,63.8,9.05134464,IR1,Lvl,Inside,Gtl,Gilbert,Normal,1Fam,Split,7,5,2.708050201,0,Gable,Shingle,Ply,Ply,Stone,3.135494216,2,2,PConc,4,3,1,1,0,1,0,5.953243334,5.953243334,GasA,3,Y,SBrkr,6.690842277,6.508769137,0,7.295735073,0,0,2,1,3,1,3,7,Typ,1,3,5,1995,5,2,5.993961427,3,3,Y,4.795790546,4.290459441,0,0,6.552507887,5,2009,Warranty Deed,Normal,168500,1,2,7.295735073,210.5714286,2.708050201,Yes,Yes,No,No,No,0,0,Train
86,2-story (Newer),Low Density,121,9.684024719,Reg,Lvl,Corner,Gtl,NoRidge,Normal,1Fam,2-story,8,5,2.772588722,0,Hip,Shingle,Ply,Ply,Stone,5.65248918,3,2,CBlock,4,3,1,1,0,1,0,7.161622003,7.161622003,GasA,4,Y,SBrkr,7.171656823,7.018401799,0,7.790282381,0,0,2,1,4,1,4,9,Typ,1,3,5,1991,5,2,6.137727054,3,3,Y,4.852030264,4.418840608,0,0,0,4,2006,Warranty Deed,Normal,260000,1,2,7.790282381,268.5555556,2.772588722,Yes,Yes,No,No,No,0,0,Train
87,2-story (Newer),Low Density,122,9.385217622,IR2,Lvl,Inside,Gtl,Gilbert,Normal,1Fam,2-story,6,5,1.609437912,1,Gable,Shingle,Synthetic,Synthetic,None,0,3,2,PConc,4,3,3,1,0,1,0,6.529418838,6.529418838,GasA,4,Y,SBrkr,6.529418838,6.776506992,0,7.3524411,0,0,2,1,3,1,4,6,Typ,1,4,5,2005,5,2,5.993961427,3,3,Y,4.615120517,3.663561646,0,0,0,3,2009,Warranty Deed,Normal,174000,1,2,7.3524411,260,1.609437912,Yes,Yes,No,No,No,0,0,Train
88,Projects,Floating,40,8.28172399,Reg,Lvl,Corner,Gtl,Somerst,Normal,TwnhsE,2-story,6,5,0,1,Gable,Shingle,Synthetic,Synthetic,Stone,4.343805422,3,2,PConc,4,3,3,1,0,1,0,6.418364936,6.418364936,GasA,4,Y,SBrkr,6.418364936,6.418364936,0,7.109879463,0,0,2,1,2,1,4,4,Typ,0,0,5,2009,5,2,6.270988432,3,3,Y,0,5.459585514,0,0,0,6,2009,New Home,Partial,164500,1,2,7.109879463,306,0,No,Yes,No,No,No,0,0,Train
89,1-1/2 Story,Other,105,9.044285788,IR1,Lvl,Corner,Gtl,IDOTRR,Near Street,1Fam,1-1/2-story,3,2,4.553876892,0,Hip,Shingle,Ply,Ply,None,0,1,1,CBlock,3,2,1,1,0,1,0,6.921658184,6.921658184,GasA,2,N,SBrkr,6.921658184,0,6.242223265,7.330405212,0,0,1,0,2,1,2,6,Typ,0,0,0,0,0,0,0,0,0,N,0,0,5.056245805,0,0,10,2009,LowInterest_DownPayment,Abnorml,85000,0,1,7.620214771,254.3333333,7.605890001,No,No,Yes,No,No,0,1,Train
