,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,YrSold_Garage_Difference,hasPool,hasFence,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,MSSubClass_1-Story (Newer),MSSubClass_1-Story (Older),MSSubClass_2-story (Newer),MSSubClass_2-story (Older),MSSubClass_Duplex,MSSubClass_Projects,MSSubClass_Split,MSZoning_Low Density,MSZoning_Medium-High Density,MSZoning_Other,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Near Railroad,Condition1_Near Street,Condition1_Normal,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1-story,HouseStyle_2-story,HouseStyle_Split,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Shingle,RoofMatl_Wood,Exterior1st_Concrete,Exterior1st_Ply,Exterior1st_Shingle,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_Synthetic,Exterior2nd_Concrete,Exterior2nd_Other,Exterior2nd_Ply,Exterior2nd_Shingle,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_Synthetic,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,PavedDrive_P,PavedDrive_Y,SaleType_LowInterest_DownPayment,SaleType_New Home,SaleType_Other,SaleType_Regular Terms,SaleType_Warranty Deed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,hasDeck_Yes,hasOpenPorch_Yes,hasEnlosedPorch_Yes,hasX3SsnPorch_Yes,hasScreenPorch_Yes
23,44.0,8.3485378253861,5,7,3.4657359027997297,1,0.0,2,2,4,3,1,6,6.73459165997295,1,0.0,5.30330490805908,6.947937068614969,2,6.966967138613981,0.0,0.0,6.96602418710611,1,0,1,0,3,1,3,6,1,3,5,1976,5,2,6.35088571671474,3,3,4.61512051684126,4.70953020131233,0.0,0.0,0.0,6,2007,3.4657359027997297,0,0,0,2,2.61744078416529,1.1610040311843501,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
24,,9.01748351326684,5,8,3.76120011569356,0,0.0,2,3,3,3,2,3,5.24174701505964,5,6.505784060128231,5.32300997913841,6.966967138613981,4,6.966967138613981,0.0,0.0,6.96602418710611,1,0,1,0,3,1,4,6,1,3,5,1968,5,1,5.6021188208797,3,3,6.008813185442589,4.51085950651685,0.0,0.0,0.0,5,2010,3.76120011569356,0,1,0,2,2.9292481415982596,1.1610040311843501,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
25,110.0,9.563107691083902,8,5,1.09861228866811,1,6.46302945692067,3,2,4,3,1,1,0.0,1,0.0,7.356918242356019,7.356918242356019,4,7.378383712996711,0.0,0.0,7.377758908227871,0,0,2,0,3,1,4,7,1,4,5,2007,5,3,6.792344427470809,3,3,0.0,4.043051267834549,0.0,0.0,0.0,7,2009,1.09861228866811,0,0,0,2,1.99846992152318,1.05396555831827,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
26,60.0,8.881836305004152,5,7,4.0943445622220995,0,0.0,2,2,3,3,2,4,5.459585514144161,3,6.18826412308259,5.19849703126583,6.8035052576083395,2,6.8035052576083395,0.0,0.0,6.802394763324309,0,1,1,0,3,1,4,5,0,0,5,2005,5,2,6.3578422665081,3,3,5.407171771460121,3.49650756146648,0.0,0.0,0.0,5,2010,1.79175946922805,0,0,1,1,2.91507761704113,1.3604789526648602,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
27,98.0,9.34818743866831,8,5,1.38629436111989,0,5.30330490805908,3,2,5,3,1,6,7.105786129481269,1,0.0,6.18826412308259,7.441320389717621,4,7.441320389717621,0.0,0.0,7.440733707389259,1,0,2,0,3,1,4,7,1,4,5,2008,5,3,6.65027904858742,3,3,0.0,3.9318256327243297,0.0,0.0,0.0,5,2010,1.09861228866811,0,0,0,3,2.67735177853848,1.06296195819847,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
28,47.0,9.700207901150698,5,6,3.9120230054281495,0,0.0,2,2,3,3,4,4,7.153051634937481,1,0.0,5.3375380797013205,7.3031700512368,2,7.378383712996711,0.0,0.0,7.377758908227871,1,0,1,0,2,1,3,6,2,4,5,1957,5,1,5.768320995793769,3,3,5.66642668811243,5.556828061699541,0.0,0.0,0.0,12,2006,3.9120230054281495,0,0,0,2,2.6762712601395497,1.2296264847046499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
29,60.0,8.75210719832936,4,6,4.40671924726425,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.25575004175337,6.25575004175337,1,6.25575004175337,0.0,0.0,6.25382881157547,0,0,1,0,1,1,2,4,0,0,5,1920,5,1,5.48479693349065,2,3,3.9120230054281495,0.0,4.47733681447821,0.0,0.0,5,2008,4.48863636973214,0,0,0,1,1.8331938860315702,1.5634572028938702,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
30,50.0,9.04782144247841,4,4,4.48863636973214,0,0.0,2,1,3,3,1,1,0.0,1,0.0,6.47697236288968,6.47697236288968,2,6.47697236288968,6.505784060128231,0.0,7.18311170174328,0,0,1,0,3,1,3,6,0,0,5,1920,5,1,5.525452939131781,3,2,0.0,4.00733318523247,5.15329159449778,0.0,0.0,7,2008,4.48863636973214,0,1,0,1,1.97173267382004,1.1971852836238799,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
31,,9.052984561199981,5,6,3.76120011569356,0,0.0,2,2,3,3,1,1,0.0,1,0.0,7.113956109566031,7.113956109566031,3,7.113956109566031,0.0,0.0,7.113142108707089,0,0,1,1,3,1,4,6,0,0,5,1966,5,1,5.605802066296,3,3,0.0,4.1896547420264305,0.0,0.0,0.0,6,2008,3.76120011569356,0,1,1,1,1.9619440742818899,1.18552368478451,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32,85.0,9.31009520511317,8,5,0.693147180559945,1,0.0,3,2,5,3,3,1,0.0,1,0.0,7.118826249062081,7.118826249062081,4,7.118826249062081,0.0,0.0,7.11801620446533,0,0,2,0,3,1,4,7,0,0,5,2007,5,2,6.184148890937481,3,3,0.0,3.43398720448515,0.0,0.0,0.0,1,2008,0.693147180559945,0,0,0,2,1.96262906363294,1.0168594577807601,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
33,70.0,9.26407069439715,5,5,3.95124371858143,1,0.0,2,2,3,3,1,3,6.92657703322272,1,0.0,5.9427993751267,7.243512974665481,3,7.43897159239586,0.0,0.0,7.43838353004431,0,1,1,1,4,1,4,6,1,4,5,1959,5,2,6.10479323241498,3,3,0.0,3.66356164612965,0.0,0.0,0.0,4,2010,3.95124371858143,0,0,2,1,2.66479194709278,1.23973058834072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
34,60.0,8.89740886527095,9,5,1.09861228866811,1,5.50938833662798,4,2,5,3,1,6,7.05098944706805,1,0.0,6.0137151560428,7.35372233039963,4,7.35372233039963,0.0,0.0,7.35308192051543,1,0,2,0,2,1,5,6,1,4,5,2005,5,2,6.32256523992728,3,3,5.31811999384422,3.8712010109078903,0.0,0.0,0.0,8,2007,1.09861228866811,0,0,0,3,2.66751090048023,1.22551365341924,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
35,108.0,9.50435236812283,8,5,1.09861228866811,0,4.89034912822175,3,2,5,3,3,1,0.0,1,0.0,7.019296653715039,7.019296653715039,4,7.03262426102801,7.18614430452233,0.0,7.804659297056099,0,0,3,1,4,1,4,9,1,4,5,2004,5,3,6.53958595561767,3,3,4.7361984483945,3.49650756146648,0.0,0.0,0.0,9,2006,1.09861228866811,0,0,1,3,2.0547209011320002,0.867184366339567,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
36,112.0,9.2927495082169,5,5,2.77258872223978,0,0.0,2,2,4,3,1,1,0.0,1,0.0,7.00124562206948,7.00124562206948,4,7.00124562206948,0.0,0.0,7.00033446027523,0,0,1,1,3,1,3,6,0,0,5,1995,5,2,6.5117453296447305,3,3,5.97380961186926,4.17438726989564,0.0,0.0,0.0,6,2009,2.7080502011022096,0,0,1,1,1.9459579279532,1.1667224100458702,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
37,74.0,9.05157907959124,5,6,4.02535169073515,0,6.478509642208571,2,2,3,3,1,3,7.10167597161944,1,0.0,4.44265125649032,7.1685798972640296,3,7.1685798972640296,0.0,0.0,7.16780918431644,0,1,1,0,3,1,3,5,1,3,5,1954,5,2,6.212606095751519,3,3,0.0,0.0,0.0,0.0,0.0,10,2009,4.02535169073515,0,0,1,1,2.6581233520667498,1.43356183686329,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,68.0,8.97739897818186,5,7,4.06044301054642,0,0.0,2,3,3,3,1,6,6.5957805139613095,1,0.0,5.78996017089725,6.96413561241824,2,6.96413561241824,0.0,0.0,6.9631899858702395,1,0,1,0,3,1,4,5,0,0,5,1953,5,1,5.50938833662798,3,3,0.0,3.97029191355212,0.0,0.0,0.0,1,2010,4.06044301054642,0,0,0,2,2.60704835778871,1.39263799717405,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,65.0,8.706159290928861,4,5,3.98898404656427,1,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,7.05012252026906,0.0,0.0,7.0492548412558405,0,0,2,0,2,2,2,6,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6,2008,7.6053923648149295,0,0,0,2,1.95292191496216,1.17487580687597,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
40,84.0,9.06623902800193,6,5,3.73766961828337,1,4.62497281328427,2,2,3,3,1,3,6.46769872610435,1,0.0,6.10031895202006,6.99301512293296,4,7.189167738420321,0.0,0.0,7.18841273649695,0,0,2,0,3,1,3,6,1,3,5,1965,5,2,6.0890448754468505,3,3,0.0,4.934473933130691,0.0,0.0,0.0,12,2006,3.73766961828337,0,1,0,2,2.6141871476294,1.19806878941616,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,115.0,9.73536471514199,5,6,3.89182029811063,1,0.0,2,3,3,3,4,4,6.87523208727658,1,0.0,5.9506425525877304,7.2086003379602,3,7.19218205871325,0.0,0.0,7.19142933003638,0,1,1,1,2,1,3,5,2,4,5,1959,5,1,5.73334127689775,3,3,0.0,4.6539603501575195,0.0,0.0,0.0,7,2007,3.89182029811063,0,0,2,1,2.64380755919698,1.4382858660072801,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
42,,9.124782483614538,5,7,3.2188758248682006,1,0.0,2,2,4,3,3,5,6.61740297797448,2,4.54329478227,0.0,6.73459165997295,3,6.78558764500793,0.0,0.0,6.784457062637641,1,0,1,0,2,1,4,5,0,0,5,1983,5,2,6.22455842927536,3,4,5.48479693349065,0.0,0.0,0.0,0.0,12,2007,3.2188758248682006,0,1,0,2,2.8873201521957896,1.35689141252753,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
43,,9.12695876303713,5,6,3.5263605246161602,0,0.0,2,2,4,3,3,2,5.63835466933375,4,6.19847871649231,5.12396397940326,6.844815479208259,2,6.844815479208259,0.0,0.0,6.84374994900622,1,0,1,0,3,1,3,5,0,0,5,1977,5,1,5.73334127689775,3,3,4.98360662170834,0.0,0.0,0.0,0.0,7,2008,3.4657359027997297,0,1,0,2,2.9274846600878703,1.36874998980124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
44,70.0,8.98029807897082,5,6,3.8712010109078903,1,0.0,2,2,3,3,1,5,5.1929568508902095,4,6.22851100359118,6.14418563412565,7.04838640872188,4,7.04838640872188,0.0,0.0,7.0475172213573005,1,0,1,0,3,1,3,6,0,0,5,1959,5,1,5.70711026474888,3,3,0.0,0.0,0.0,0.0,0.0,5,2006,3.8712010109078903,0,0,0,2,2.9160928428279704,1.17458620355955,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
45,61.0,8.94350613203724,9,5,1.79175946922805,1,6.02344759296103,4,2,5,3,1,6,6.12468339089421,1,0.0,7.16780918431644,7.46908388492123,4,7.46908388492123,0.0,0.0,7.46851327149634,1,0,2,0,2,1,5,6,1,4,5,2005,5,2,6.3578422665081,3,3,5.28320372873799,4.4188406077966,0.0,0.0,0.0,2,2010,1.79175946922805,0,0,0,3,2.60956942216507,1.24475221191606,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
46,48.0,9.458917724547199,7,5,1.9459101490553101,1,0.0,3,2,5,3,1,6,7.20934025660291,1,0.0,4.430816798843309,7.268920128193719,4,7.325807502595769,6.448889394146861,0.0,7.672757896642509,1,0,1,1,1,1,4,6,1,5,5,2003,5,2,6.50876913697168,3,3,5.12989871492307,3.7841896339182597,0.0,5.2933048247244905,0.0,8,2009,1.9459101490553101,0,0,1,2,2.7001590243870894,1.27879298277375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
47,84.0,9.31433996199467,8,5,0.693147180559945,1,0.0,3,2,4,3,3,6,3.2188758248682006,1,0.0,7.3981740929704705,7.41276401742656,4,7.41276401742656,0.0,0.0,7.4121603349452005,0,0,2,0,3,1,4,7,0,0,5,2006,5,3,6.71780469502369,3,3,0.0,4.9904325867787405,0.0,0.0,0.0,7,2007,0.693147180559945,0,0,0,2,2.3637776626564704,1.0588800478493101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
48,33.0,8.40200678160712,4,5,4.4998096703302695,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.602587892189339,6.602587892189339,3,6.602587892189339,6.57507584059962,0.0,7.280697195384741,0,0,2,0,2,3,3,8,0,0,0,0,0,0,0.0,0,0,0.0,0.0,4.634728988229639,0.0,0.0,6,2009,7.60589000105312,0,0,0,2,1.9852266262198799,0.9100871494230931,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
49,66.0,8.954415331137591,5,7,3.73766961828337,1,0.0,2,2,3,3,1,4,6.63856778916652,1,0.0,5.26269018890489,6.8627579130514,4,6.8627579130514,0.0,0.0,6.86171134048073,1,0,1,0,3,1,3,6,0,0,5,1966,5,1,5.95842469302978,3,3,0.0,0.0,0.0,0.0,0.0,1,2007,3.73766961828337,0,1,0,2,2.6027103615007996,1.14361855674679,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
